Date,ASX200,BOVESPA,CAC40,DAX,DOWJONES,EUROSTOXX50,FTSE100,HANGSENG,JSE,KOSPI50,MIB,NASDAQ100,NIKKEI,OBX,SENSEX,SMI,SP500,TOPIX,TSX300
2017-07-17,5755.5,65212.3101077,5230.17,12587.16,21629.72,3516.35,7404.13,26470.58,53827.41,2129.39,21484.84,5839.736,,409.06,32074.78,9038.65,2459.14,,15165.36
2017-07-18,5687.4,65337.6692544,5173.27,12430.39,21574.73,3478.68,7390.22,26524.94,53261.64,2131.64,21358.2,5880.095,19999.91,407.08,31710.99,8977.98,2460.61,1620.48,15149.57
2017-07-19,5732.1,65179.9209112,5216.07,12452.05,21640.75,3500.28,7430.91,26672.16,54091.11,2130.92,21478.95,5916.162,20020.86,408.91,31955.35,9024.32,2473.83,1621.87,15244.71
2017-07-20,5761.5,64938.0189175,5199.22,12447.25,21611.78,3499.49,7487.87,26740.21,54287.32,2144.2,21438.63,5921.223,20144.59,412.72,31904.4,9027.37,2473.45,1633.01,15264.64
2017-07-21,5722.8,64684.1830003,5117.66,12240.06,21580.07,3451.71,7452.91,26706.09,54162.71,2152.56,21202.16,5921.525,20099.75,406.35,32028.89,8938.68,2472.54,1629.99,15183.13
2017-07-24,5688.1,65099.5526432,5127.7,12208.95,21513.17,3453.17,7377.73,26846.83,54368.62,2152.26,21326.58,5941.369,19975.67,407.05,32245.87,8898.23,2469.91,1621.57,15128.69
2017-07-25,5726.6,65667.6248043,5161.08,12264.31,21613.43,3473.54,7434.82,26852.05,54499.11,2138.06,21457.45,5930.646,19955.2,407.9,32228.27,8937.9,2477.13,1617.07,15202.37
2017-07-26,5776.6,65010.5721029,5190.17,12305.11,21711.01,3491.19,7452.32,26941.02,54836.19,2129.14,21577.56,5950.734,20050.16,413.41,32382.46,8990.34,2477.83,1620.88,15171.39
2017-07-27,5785,65277.3822268,5186.95,12212.04,21796.55,3493.14,7443.01,27131.17,54888.89,2135.19,21634.72,5917.028,20079.64,413.27,32383.3,9017.79,2475.42,1626.84,15191.36
2017-07-28,5702.8,65497.1262823,5131.39,12162.7,21830.31,3467.73,7368.37,26979.39,54883.21,2090.51,21430.36,5908.916,19959.84,413.57,32309.88,9019.31,2472.1,1621.22,15128.65
2017-07-31,5720.6,65920.3596012,5093.77,12118.25,21891.12,3449.36,7372,27323.99,55207.41,2095.18,21486.91,5880.327,19925.18,412.24,32514.94,9055,2470.3,1618.61,15143.87
2017-08-01,5772.4,66516.2353828,5127.03,12251.29,21963.92,3477.39,7423.66,27540.23,55390.07,2109.8,21612.81,5895.171,19985.79,414.98,32575.17,,2476.35,1628.5,15202.1
2017-08-02,5744.2,67135.9925068,5107.25,12181.48,22016.24,3459.32,7411.43,27607.38,55200.49,2115.4,21573.61,5914.23,20080.04,413.9,32476.74,9122.68,2477.57,1634.38,15265.63
2017-08-03,5735.1,66777.1308877,5130.49,12154.72,22026.1,3466.37,7474.77,27531.01,55685.01,2082,21793.72,5891.197,20029.26,414.14,32237.88,9136.61,2472.16,1633.82,15191.96
2017-08-04,5720.6,66897.9852305,5203.44,12297.72,22092.81,3507.41,7511.71,27562.68,55944.83,2088.67,21935.79,5899.905,19952.33,415.27,32325.41,9176.99,2476.83,1631.45,15257.97
2017-08-07,5773.6,67939.6559519,5207.89,12257.17,22118.42,3505.8,7531.94,27690.36,56163.6,2093.89,22031.17,5934.728,20055.89,418.09,32273.67,9155.13,2480.91,1639.27,
2017-08-08,5743.8,67898.938416,5218.89,12292.05,22085.34,3515.63,7542.73,27854.91,55980.05,2090.13,22048.3,5926.352,19996.01,418.01,32014.19,9162.33,2474.92,1635.32,15256.35
2017-08-09,5765.7,67671.0652893,5145.7,12154,22048.7,3468.45,7498.06,27757.09,,2059.41,21848.37,5919.391,19738.71,416.92,31797.84,9027.15,2474.02,1617.9,15217.33
2017-08-10,5760.9,66992.088999,5115.23,12014.3,21844.01,3433.54,7389.94,27444,55700.64,2050.76,21681.61,5788.192,19729.74,413.17,31531.33,8949.86,2438.21,1617.25,15074.25
2017-08-11,5693.1,67358.5855751,5060.92,12014.06,21858.32,3406.34,7309.96,26883.51,55155.13,2009.46,21354.02,5831.533,,408.85,31213.59,8884.04,2441.32,,15033.38
2017-08-14,5730.4,68284.6600664,5121.67,12165.12,21993.71,3450.66,7353.89,27250.23,55465.65,2027.66,21722.11,5908.167,19537.1,413.41,31449.03,9031.27,2465.84,1599.06,15119.91
2017-08-15,5757.5,68355.1244824,5140.25,12177.04,21998.99,3461.91,7383.85,27174.96,54983.32,,,5907.73,19753.31,410.3,,9012.52,2464.61,1616.21,15097.84
2017-08-16,5785.1,68594.2947425,5176.61,12263.86,22024.87,3484.57,7433.03,27409.07,55534.6,2046.88,21984.85,5917.42,19729.28,414.21,31770.89,9037.92,2468.11,1616,15082.21
2017-08-17,5779.2,67976.7977025,5146.85,12203.46,21750.73,3461.97,7387.87,27344.22,55415.27,2061.5,21788.86,5796.318,19702.63,408.49,31795.46,8945.4,2430.01,1614.82,15033.64
2017-08-18,5747.1,68714.6554136,5114.15,12165.19,21674.51,3446.03,7323.98,27047.57,55304.23,2057.05,21814.96,5790.909,19470.41,408.16,31524.68,8874.35,2425.55,1597.36,14952.33
2017-08-21,5725.9,68634.6472582,5087.59,12065.99,21703.75,3423.53,7318.88,27154.68,55450.53,2058.3,21752.8,5786.537,19393.13,408.08,31258.85,8883.78,2428.37,1595.19,14951.88
2017-08-22,5750.1,70011.2504451,5131.86,12229.34,21899.89,3455.59,7381.74,27401.67,56033.96,2066.53,21729.48,5873.333,19383.84,411.43,31291.85,8963.83,2452.51,1596.12,14984.96
2017-08-23,5737.2,70477.634926,5115.39,12174.3,21812.09,3438.63,7382.65,,56162.3,2070.61,21620.28,5851.783,19434.64,410.48,31568.01,8958.49,2444.04,1600.05,15063.16
2017-08-24,5745.5,71132.7981459,5113.13,12180.83,21783.4,3444.73,7407.06,27518.6,56588.99,2078.19,21729.87,5834.44,19353.77,412.08,31596.06,8943.04,2438.97,1592.2,15076.16
2017-08-25,5743.9,71073.6519748,5104.33,12167.94,21813.67,3438.55,7401.46,27848.16,56655.88,2079.98,21746.5,5822.533,19452.61,411.94,,8906.18,2443.05,1596.99,15055.99
2017-08-28,5709.9,71016.5941328,5079.75,12123.47,21808.4,3421.03,,27863.29,56555.62,2064.23,21726.21,5838.081,19449.9,410.77,31750.82,8864.23,2444.24,1600.12,15052.03
2017-08-29,5669,71329.8519907,5031.92,11945.88,21865.37,3388.22,7337.43,27765.01,56409.62,2057.94,21408.62,5862.137,19362.55,407.37,31388.39,8814.54,2446.3,1597.76,15082.7
2017-08-30,5669.7,70886.2571635,5056.34,12002.47,21892.43,3403.71,7365.26,28094.61,56168,2066.51,21503.46,5932.9,19506.54,411.39,31646.46,8851.26,2457.59,1607.65,15133.13
2017-08-31,5714.5,70835.0510611,5085.59,12055.84,21948.1,3421.47,7430.62,27970.3,56522.11,2057.7,21670.02,5988.604,19646.24,416.96,31730.49,8925.45,2471.65,1617.41,15211.87
2017-09-01,5724.6,71923.1117856,5123.26,12142.64,21987.56,3443.88,7438.5,27953.16,56513.46,2056.31,21858.56,5987.9,19691.47,420.4,31892.23,8941.62,2476.55,1619.59,15191.6
2017-09-04,5702,72128.8313376,5103.97,12102.21,,3429.98,7411.47,27740.26,56312.85,2032.85,21790.62,,19508.25,419.72,31702.25,8864.46,,1603.55,
2017-09-05,5706.2,72150.878043,5086.56,12123.71,21753.31,3420.86,7372.92,27741.35,56144.8,2035.01,21737.69,5932.731,19385.81,421.67,31809.55,8869.56,2457.85,1590.71,15090.15
2017-09-06,5689.7,73412.4143473,5101.41,12214.54,21807.64,3433.8,7354.13,27613.76,55480.2,2032.19,21814.56,5951.126,19357.97,419.66,31661.97,8859.47,2465.54,1592,15059.83
2017-09-07,5689.9,,5114.62,12296.63,21784.78,3447.66,7396.98,27522.92,55878.19,2059.68,21722.51,5964.312,19396.52,420.84,31662.74,8906.66,2465.1,1598.24,15024.53
2017-09-08,5672.6,73078.854433,5113.49,12303.98,21797.79,3447.69,7377.6,27668.47,55724.67,2065.89,21776.66,5913.368,19274.82,419.87,31687.52,8912.05,2461.43,1593.54,14985.32
2017-09-11,5713.1,74319.2179921,5176.71,12475.24,22057.37,3495.19,7413.59,27955.13,56008.77,2083.56,22134.11,5980.525,19545.77,424.04,31882.16,8982.23,2488.11,1612.26,15040.3
2017-09-12,5746.4,74538.5515245,5209.01,12524.77,22118.86,3512.56,7400.69,27972.24,56366.16,2085.74,22233.4,5995.635,19776.62,426.67,32158.66,9053.62,2496.48,1627.45,15143.41
2017-09-13,5744.3,74787.5671406,5217.59,12553.57,22158.18,3523.14,7379.7,27894.08,56152.54,2085.64,22233.3,6004.38,19865.82,429.97,32186.41,9053.83,2498.37,1637.33,15126.81
2017-09-14,5738.7,74656.6806841,5225.2,12540.45,22203.48,3526.48,7295.39,27777.2,55850.32,2105,22281.14,5968.818,19807.44,430.48,32241.93,9071.43,2495.62,1632.13,15172.72
2017-09-15,5695,75756.5151206,5213.91,12518.81,22268.34,3515.55,7215.47,27807.59,55645.15,2110.27,22229.49,5987.999,19909.5,428.08,32272.61,9028.05,2500.23,1638.94,15173.03
2017-09-18,5720.6,75990.4054498,5229.32,12559.39,22331.35,3526.74,7253.28,28159.77,56050.1,2152.65,22364.74,5981.118,,430.5,32423.76,9048.11,2503.87,,15236.67
2017-09-19,5713.6,75974.1808477,5237.44,12561.79,22370.8,3531.18,7275.25,28051.41,56011.16,2147.68,22425.42,5991.078,20299.38,431.19,32402.37,9093.2,2506.65,1667.88,15292.97
2017-09-20,5709.1,76004.1511926,5241.66,12569.17,22412.59,3525.55,7271.95,28127.8,55867.46,2150.22,22355.58,5973.605,20310.46,432.06,32400.51,9095.65,2508.24,1667.92,15389.6
2017-09-21,5655.4,75604.3398942,5267.29,12600.03,22359.23,3539.59,7263.9,28110.33,55867.34,2154.28,22491.73,5934.913,20347.48,436.59,32370.04,9134.13,2500.6,1668.74,15454.92
2017-09-22,5682.1,75389.7525837,5281.29,12592.35,22349.59,3541.42,7310.64,27880.53,55839.73,2149.98,22530.83,5932.321,20296.45,436.98,31922.44,9136.72,2502.22,1664.61,15454.23
2017-09-25,5683.7,74443.4733495,5267.13,12594.81,22296.09,3537.81,7301.29,27500.34,,2156.4,22389.57,5867.348,20397.58,440.03,31626.63,9140.47,2496.66,1672.82,15516.23
2017-09-26,5671,74318.7201095,5268.76,12605.2,22284.32,3536.38,7285.74,27513.01,55070.38,2130.68,22430.65,5881.336,20330.19,438.29,31599.76,9113.65,2496.84,1672.74,15474.12
2017-09-27,5664.3,73796.7099025,5281.96,12657.41,22340.71,3555.17,7313.51,27642.43,55214.07,2128.22,22622.19,5937.791,20267.05,441.27,31159.81,9098.58,2507.04,1664.43,15609.66
2017-09-28,5670.4,73567.2464451,5293.77,12704.65,22381.2,3563.64,7322.82,27421.6,54994.35,2128.63,22587.67,5933.069,20363.11,443.44,31282.48,9112.16,2510.06,1676.17,15618.25
2017-09-29,5681.6,74293.5071675,5329.81,12828.86,22405.09,3594.85,7372.76,27554.3,55579.92,2143.75,22696.32,5979.298,20356.28,443.56,31283.72,9157.46,2519.36,1674.75,15634.94
2017-10-02,5729.3,74359.825407,5350.44,12902.65,22557.6,3602.69,7438.84,,55778.27,,22811.19,5981.918,20400.78,444.61,,9242.15,2529.12,1673.62,15705
2017-10-03,5701.4,76762.9125775,5367.41,,22641.67,3605.73,7468.11,28173.21,56358.26,,22784.82,5995.06,20614.07,446.82,31497.38,9283.74,2534.58,1684.46,15728.51
2017-10-04,5652.1,76591.4408353,5363.23,12970.52,22661.64,3594.91,7467.58,28379.18,56750.03,,22456.38,5998.836,20626.66,443.73,31671.71,9283.97,2537.74,1684.56,15721
2017-10-05,5651.8,76617.5286694,5379.21,12968.05,22775.39,3613.54,7507.99,,56999.79,,22566.03,6057.143,20628.56,447.04,31592.03,9262.66,2552.07,1682.49,15776.3
2017-10-06,5710.7,76054.7190159,5359.9,12955.94,22773.67,3603.32,7522.87,28458.04,57231.87,,22392.31,6064.572,20690.71,443.73,31814.22,9252.12,2549.33,1687.16,15728.32
2017-10-09,5739.3,75726.8055976,5365.83,12976.4,22761.07,3610.5,7507.89,28326.59,57530.11,,22476.75,6058.531,,444.34,31846.89,9259.34,2544.73,,
2017-10-10,5738.1,76897.2090026,5363.65,12949.25,22830.68,3598.79,7538.27,28490.83,57629.93,2192.37,22335.91,6063.522,20823.51,446.04,31924.41,9267.17,2550.64,1695.14,15770.36
2017-10-11,5772.1,76659.8020392,5362.41,12970.68,22872.89,3607.39,7533.81,28389.57,57770.73,2224.03,22552.21,6081.25,20881.27,446.54,31833.99,9265.34,2555.24,1696.81,15800.4
2017-10-12,5794.5,,5360.81,12982.89,22841.01,3605.54,7556.24,28459.03,57747.34,2233.32,22398.51,6069.988,20954.72,447.89,32182.22,9297.34,2550.93,1700.13,15742.2
2017-10-13,5814.2,76989.786418,5351.74,12991.87,22871.72,3604.55,7535.44,28476.43,57876.6,2226.34,22413.54,6092.453,21155.18,449.45,32432.69,9311.69,2553.17,1708.62,15807.17
2017-10-16,5846.8,76891.8393476,5362.88,13003.7,22956.96,3606.27,7526.97,28692.8,58163.56,2226.48,22428.31,6114.526,21255.56,448.69,32633.64,9274.59,2557.64,1719.18,15802.7
2017-10-17,5889.6,76201.2503366,5361.37,12995.06,22997.44,3607.77,7516.17,28697.49,57882.67,2231.96,22337.78,6122.611,21336.12,447.1,32609.16,9269.86,2559.36,1723.37,15816.9
2017-10-18,5890.5,76591.0897172,5383.81,13043.03,23157.6,3619.65,7542.87,28711.76,58152.41,2231.45,22354.69,6114.352,21363.05,447.35,32584.35,9309.61,2561.26,1724.64,15782.16
2017-10-19,5896.1,76283.1626117,5368.29,12990.1,23163.04,3602.08,7523.04,28159.09,57896.83,2213.31,22133.21,6092.616,21448.52,447.15,32389.96,9233.52,2562.1,1730.04,15818
2017-10-20,5907,76390.5125987,5372.38,12991.28,23328.63,3605.09,7523.23,28487.24,57948.66,2231.97,22346.85,6108.816,21457.64,452.01,,9237.13,2575.21,1730.64,15857.22
2017-10-23,5894,75413.1300674,5386.81,13003.14,23273.96,3608.87,7524.45,28305.88,57999.6,2238.93,22379.16,6067.832,21696.65,451.08,32506.72,9248.49,2564.98,1745.25,15855.76
2017-10-24,5897.6,76350.1927868,5394.8,13013.19,23441.76,3610.69,7526.54,28154.97,57904.72,2233.21,22629.57,6080.218,21805.17,450.06,32607.34,9194.84,2569.13,1756.92,15905.14
2017-10-25,5905.6,76671.132297,5374.89,12953.41,23329.46,3591.46,7447.21,28302.89,58123.13,2235.36,22446.39,6055.041,21707.62,454.68,33042.5,9084.04,2557.15,1751.43,15854.77
2017-10-26,5916.3,75896.3530608,5455.4,13133.28,23400.86,3637.2,7486.5,28202.38,58576.29,2217.16,22807.42,6037.872,21739.78,450.88,33147.13,9200.08,2560.4,1753.9,15891.63
2017-10-27,5903.2,75975.7116722,5494.13,13217.54,23434.19,3652.23,7505.03,28438.85,58714.04,2233.64,22665.03,6213.468,22008.45,453.19,33157.22,9183.42,2581.07,1771.05,15953.51
2017-10-30,5919.1,74800.3344757,5493.63,13229.57,23348.74,3662.18,7487.81,28336.19,58879.14,2245.42,22752.89,6227.591,22011.67,458.44,33266.16,9175.5,2572.83,1770.84,16002.78
2017-10-31,5909,74308.4903265,5503.29,,23377.24,3673.95,7493.08,28245.54,58980.11,2271.18,22793.69,6248.557,22011.61,456.42,33213.13,9242.18,2575.26,1765.96,16025.59
2017-11-01,5937.8,73823.7431705,5514.29,13465.51,23435.01,3697.4,7487.96,28594.06,59514.11,2312.32,22991.99,6248.646,22420.08,460.59,33600.27,9267.82,2579.36,1786.71,16029.33
2017-11-02,5931.7,,5510.5,13440.93,23516.26,3688.8,7555.32,28518.64,59331.2,2304.62,23046.05,6236.391,22539.12,456.58,33573.22,9279.65,2579.85,1794.08,16014.99
2017-11-03,5959.9,73915.4253464,5517.97,13478.86,23539.19,3689.96,7560.35,28603.61,59638.21,2309.48,23014.13,6295.581,,458.89,33685.56,9322.05,2587.84,,16020.16
2017-11-06,5953.8,74310.7924539,5507.25,13468.79,23548.42,3682.36,7562.28,28596.8,59975.67,2298.74,23002.85,6313.607,22548.35,460.26,33731.19,9288.78,2591.13,1792.66,16092.2
2017-11-07,6014.3,72414.8754028,5480.64,13379.27,23557.23,3658.77,7513.11,28994.34,60182.6,2290.1,22962.59,6320.777,22937.6,461.16,33370.76,9220.16,2590.64,1813.29,16131.79
2017-11-08,6016.3,74363.1333742,5471.43,13382.42,23563.36,3655.04,7529.72,28907.6,60078.03,2298.26,22831.3,6345.811,22913.82,462.14,33218.81,9265.83,2594.38,1817.6,16105.35
2017-11-09,6049.4,72930.6909286,5407.75,13182.56,23461.94,3612.5,7484.1,29136.57,59862.11,2292.19,22641.31,6312.207,22868.71,455.63,33250.93,9177.82,2584.62,1813.11,16082.09
2017-11-10,6029.4,72165.6378521,5380.72,13127.47,23422.21,3593.76,7432.99,29120.92,59776.12,2285.15,22560.79,6309.066,22681.42,453.7,33314.56,9134.16,2582.3,1800.44,16039.26
2017-11-13,6021.8,72475.167073,5341.63,13074.42,23439.7,3574.52,7415.18,29182.18,59821.49,2275.86,22437.64,6316.177,22380.99,453.02,33033.56,9162.74,2584.84,1783.49,16026.26
2017-11-14,5968.7,70826.5900493,5315.58,13033.48,23409.47,3556.38,7414.42,29152.12,59518.9,2268.75,22297.08,6293.642,22380.01,450.54,32941.87,9130.48,2578.87,1778.87,15913.13
2017-11-15,5934.2,,5301.25,12976.37,23271.28,3545.72,7372.61,28851.69,59185.21,2257.73,22158.88,6258.359,22028.32,447.22,32760.44,9089.55,2564.62,1744.01,15878.48
2017-11-16,5943.5,72511.7885625,5336.39,13047.22,23458.36,3564.8,7386.94,29018.76,59549.22,2273.23,22206.6,6339.141,22351.12,451.37,33106.82,9146.82,2585.64,1761.71,15935.37
2017-11-17,5957.3,73437.2784299,5319.17,12993.73,23358.24,3547.46,7380.68,29199.04,60128.41,2271.6,22092.95,6314.51,22396.8,447.46,33342.8,9183.61,2578.85,1763.76,15998.57
2017-11-20,5945.7,,5340.45,13058.66,23430.33,3561.41,7389.46,29260.31,60500.61,2258.76,22189.25,6308.609,22261.76,449.78,33359.9,9299.61,2582.14,1759.65,16004.4
2017-11-21,5963.5,74594.6143101,5366.15,13167.54,23590.83,3579.32,7411.34,29818.07,61211.52,2263.38,22326.44,6378.628,22416.48,454.33,33478.35,9324.53,2599.03,1771.13,16076.65
2017-11-22,5986.4,74518.792294,5352.76,13015.04,23526.18,3562.65,7419.02,30003.49,60751.18,2279.31,22315.24,6386.119,22523.15,454.1,33561.55,9291.84,2597.08,1777.08,16073.58
2017-11-23,5986.2,74486.5761971,5379.54,13008.55,,3572.07,7417.24,29707.94,60298.16,2269.39,22397.78,,,452.44,33588.08,9315.56,,,16074.3
2017-11-24,5982.6,74157.3726865,5390.46,13059.84,23557.99,3581.23,7409.64,29866.32,60323.95,2275.64,22416.31,6409.287,22550.85,450.22,33679.24,9325.6,2602.42,1780.56,16108.09
2017-11-27,5988.8,74058.9162091,5360.09,13000.2,23580.78,3564.02,7383.9,29686.19,60157.56,2227.33,22176.7,6405.966,22495.99,445.7,33724.44,9264.39,2601.42,1776.73,16042.12
2017-11-28,5984.3,74139.7203609,5390.48,13059.53,23836.71,3583.49,7460.65,29680.85,60082.79,2238.57,22291.77,6422.557,22486.24,446.7,33618.59,9320.44,2627.04,1772.07,16029.64
2017-11-29,6011.1,72700.4524996,5398.05,13061.87,23940.68,3589.91,7393.56,29623.83,60418.39,2234.52,22325.94,6311.375,22597.2,447.57,33602.76,9304.42,2626.07,1786.15,15967.72
2017-11-30,5969.9,71970.99,5372.79,13023.98,24272.35,3569.93,7326.67,29177.35,59772.83,2192.88,22368.29,6365.564,22724.96,448.19,33149.35,9318.77,2647.58,1792.08,16067.48
2017-12-01,5989.8,72264.4526255,5316.89,12861.49,24231.59,3527.55,7300.49,29074.24,59449.38,2188.94,22106.1,6337.874,22819.03,448.99,32832.94,9274.55,2642.22,1796.53,16038.97
2017-12-04,5985.6,73090.1710943,5389.29,13058.55,24290.05,3576.22,7338.97,29138.28,59607.34,2218.83,22362.11,6263.701,22707.16,450.59,32869.72,9328.63,2639.44,1786.87,15969.03
2017-12-05,5971.8,72546.1701135,5375.53,13048.54,24180.64,3570.57,7327.5,28842.8,58977.23,2218.76,22416.31,6265.111,22622.38,445.23,32802.44,9288.92,2629.57,1790.97,15915.68
2017-12-06,5945.7,73268.3504585,5374.35,12998.85,24140.91,3561.57,7348.03,28224.8,58010.18,2188.37,22307.28,6293.054,22177.04,441.84,32597.18,9309.99,2629.27,1765.42,15908.78
2017-12-07,5977.7,72487.4554549,5383.86,13045.15,24211.48,3573.13,7320.75,28303.19,58013.18,2186.43,22459.51,6316.278,22498.03,439.05,32949.21,9270.57,2636.98,1786.25,16015.68
2017-12-08,5994.4,72731.8397043,5399.09,13153.7,24329.16,3591.45,7393.96,28639.85,58012.31,2202.23,22773.8,6344.569,22811.08,441.67,33250.3,9319.16,2651.5,1803.73,16096.07
2017-12-11,5998.3,72800.0411836,5386.83,13123.65,24386.03,3582.21,7453.48,28965.29,57997.33,2199.61,22690.98,6393.888,22938.73,445.04,33455.79,9314.76,2659.99,1813.34,16103.51
2017-12-12,6013.2,73813.5323705,5427.19,13183.53,24504.8,3600.35,7500.41,28793.88,57523.62,2194.26,22727.32,6383.652,22866.17,450.26,33227.99,9361.41,2664.11,1815.08,16114.03
2017-12-13,6021.8,72914.3333258,5399.45,13125.64,24585.43,3581.75,7496.51,29222.1,57344.41,2202.79,22400.19,6394.667,22758.07,448.22,33053.04,9394.55,2662.85,1810.84,16136.59
2017-12-14,6011.3,72428.9326646,5357.14,13068.08,24508.66,3556.22,7448.12,29166.38,57845.57,2197.32,22191.74,6389.907,22694.45,446.33,33246.7,9383.02,2652.01,1808.14,16016.46
2017-12-15,5997,72607.6975769,5349.3,13103.56,24651.74,3560.53,7490.57,28848.11,57412.76,2201.1,22094.04,6466.32,22553.22,443.66,33462.97,9394.71,2675.81,1793.47,16041.98
2017-12-18,6038.9,73115.449637,5420.58,13312.3,24792.2,3609.42,7537.01,29050.41,57707.42,2207.92,22390.53,6513.268,22901.77,449.02,33601.68,9452.32,2690.16,1817.9,16131.64
2017-12-19,6071.8,72680.3659055,5382.91,13215.79,24754.75,3582.22,7544.09,29253.66,58170.44,2212.89,22274.97,6480.668,22868,449.39,33836.74,9399.17,2681.47,1815.18,16133.35
2017-12-20,6075.6,73367.031066,5352.77,13069.17,24726.65,3552.65,7525.22,29234.09,58032.09,2203.16,22109.65,6472.482,22891.72,448.54,33777.38,9314.83,2679.25,1821.16,16159.67
2017-12-21,6060.4,75133.4291816,5385.97,13109.74,24782.29,3570.78,7603.98,29367.06,58771.79,2158.82,22240.25,6472.688,22866.1,453.72,33756.28,9424.67,2684.57,1822.61,16182.63
2017-12-22,6069.7,75186.5315323,5364.72,13072.79,24754.06,3553.39,7592.66,29578.01,58800.23,2169.19,22209.05,6465.166,22902.76,453.16,33940.3,9394.49,2683.34,1829.08,16165.27
2017-12-25,,,,,,,,,,,,,22939.18,,,,,1831.93,
2017-12-26,,75707.7348233,,,24746.21,,,,,2147.19,,6433.162,22892.69,,34010.61,,2680.5,1827.01,
2017-12-27,6069.9,76072.5363683,5368.84,13070.02,24774.3,3550.17,7620.68,29597.66,58844.01,2161.2,22201.27,6435.152,22911.21,457.48,33911.81,9430.44,2682.62,1829.79,16203.13
2017-12-28,6088.1,76402.0819752,5339.42,12979.94,24837.51,3524.31,7622.88,29863.71,58952.89,2191.53,22120.95,6441.421,22783.98,459.09,33848.03,9405.8,2687.54,1819.03,16221.95
2017-12-29,6065.1,,5312.56,12917.64,24719.22,3503.96,7687.77,29919.15,59504.67,,21853.34,6396.422,22764.94,456.37,34056.83,9381.87,2673.61,1817.56,16209.13
2018-01-01,,,,,,,,,,,,,,,33812.75,,,,
2018-01-02,6061.3,77891.0354631,5288.6,12871.39,24824.01,3490.19,7648.1,30515.31,59731.16,2196.13,21845.16,6511.342,,457.04,33812.26,,2695.81,,16309.99
2018-01-03,6070.4,77995.1622575,5331.28,12978.21,24922.68,3509.88,7671.11,30560.95,59629.64,2205.53,21904.56,6575.803,,458.18,33793.38,9478.92,2713.06,,16371.55
2018-01-04,6077.1,78647.4182368,5413.69,13167.89,25075.13,3568.88,7695.88,30736.48,59476.77,2186.16,22512.13,6584.578,23506.33,463.55,33969.64,9509.28,2723.99,1863.82,16412.94
2018-01-05,6122.3,79071.4666058,5470.75,13319.64,25295.87,3607.63,7724.22,30814.64,59717.2,2217.34,22762.29,6653.291,23714.53,467.26,34153.85,9556.98,2743.15,1880.34,16349.44
2018-01-08,6130.4,79378.5351245,5487.42,13367.78,25283,3616.45,7696.51,30899.53,60038.39,2234.13,22845.69,6676.631,,467.92,34352.79,9541.73,2747.71,,16317.65
2018-01-09,6135.8,78863.5383802,5523.94,13385.59,25385.8,3622.87,7731.02,31011.41,60113.65,2220.78,23004.98,6677.936,23849.99,471.09,34443.19,9611.61,2751.29,1889.29,16319.24
2018-01-10,6096.7,78200.5724986,5504.68,13281.34,25369.13,3609.83,7748.51,31073.72,59979.63,2191.8,23157.42,6662.658,23788.2,471.17,34433.07,9524.96,2748.23,1892.11,16247.95
2018-01-11,6067.6,79365.4378114,5488.55,13202.9,25574.73,3595.24,7762.94,31120.39,59606.02,2178.5,23305.26,6708.492,23710.43,470.83,34503.49,9503.85,2767.56,1888.09,16286.94
2018-01-12,6070.1,79349.1199402,5517.06,13245.03,25803.19,3612.61,7778.64,31412.54,60083.13,2183.41,23429.83,6758.541,23653.82,470.59,34592.39,9546.61,2786.24,1876.24,16308.18
2018-01-15,6077.1,79752.3741334,5509.69,13200.51,,3611.81,7769.14,31338.87,60240.96,2187.23,23543.55,,23714.88,470.89,34843.51,9537.28,,1883.9,16371.81
2018-01-16,6048.6,79831.7643436,5513.82,13246.33,25792.86,3622.01,7755.93,31904.75,60649.6,2210.63,23495.28,6737.137,23951.81,471.07,34771.05,9464.05,2776.42,1894.25,16298.88
2018-01-17,6015.8,81189.161864,5493.99,13183.96,26115.65,3612.78,7725.43,31983.41,60924.46,2207.19,23514.67,6810.283,23868.34,468.6,35081.82,9440.01,2802.56,1890.82,16326.7
2018-01-18,6014.6,80962.6454035,5494.83,13281.43,26017.81,3620.91,7700.96,32121.94,60922.55,2208.56,23630.81,6811.378,23763.37,467.07,35260.29,9452.35,2798.03,1876.86,16284.47
2018-01-19,6005.8,81219.5021192,5526.51,13434.45,26071.72,3649.07,7730.79,32254.89,60912.88,2208.32,23749.22,6834.329,23808.06,467.91,35511.58,9509.77,2810.3,1889.74,16353.46
2018-01-22,5991.9,81675.4200942,5541.99,13463.69,26214.6,3665.28,7715.44,32393.41,61060.28,2181.37,23890.18,6906.278,23816.33,471.6,35798.01,9529.13,2832.97,1891.92,16347.98
2018-01-23,6037,80678.3476323,5535.26,13559.6,26210.81,3672.29,7731.83,32930.7,61475.44,2210.05,23836.6,6963.463,24124.15,470.7,36139.98,9551.58,2839.13,1911.07,16357.55
2018-01-24,6054.7,83679.9988933,5495.16,13414.74,26252.12,3643.22,7643.43,32958.69,61623.13,2209.99,23622.62,6919.352,23940.78,469.02,36161.64,9547.57,2837.54,1901.23,16284.21
2018-01-25,6050,,5481.21,13298.36,26392.79,3630.15,7615.84,32654.45,61684.77,2231.49,23719.81,6916.304,23669.49,464.4,36050.44,9482.96,2839.25,1884.56,16204.01
